"participant","condsFile","order","trial","nTrip","totalListTime","meanListTime","totalShelfTime","meanShelfTime","totalTime","totalCorrect","meanCorrect","meanCorBefInc","totalInCorrect","meanIncorrect","maxCorrect","maxIncorrect","totalClickeds","meanclickeds","meanMU","Timestamp","What.is.your.child.s.gender.","What.is.your.child.s.age.","Please.enter.your.child.s.birth.date.","Caregiver.1..What.is.the.highest.level.of.education.","Caregiver.2..What.is.the.highest.level.of.education.","Is.your.child.currently.going.to.school..If.yes..what.grade...In.the.summer..What.grade.has.your.child.just.completed..","Which.group.below.most.accurately.describes.your.child.s.ethnic.background.","Which.group.help.most.accurately.describes.your.child.s.racial.background.","How.many.days.per.week.does.your.child.spend.using.a.touchscreen.device...e.g..iPad..tablet..smartphone.","On.these.days..how.many.hours.does.your.child.typically.spend.using.the.touchscreen.device.","Which.types.of.activities.does.your.child.usually.engage.in.on.the.touchscreen.device.","Does.your.child.have.colorblindness.","At.what.age.did.your.child.first.begin.to.play.with.a.touchscreen.device.","Have.you.ever.had.any.developmental.concerns.or.have.you.ever.been.referred.to.early.intervention..If.yes..what.it.is.","Does.your.child.hear.any.other.language.other.than.English.on.a.daily.basis..If.yes..which.."
"32","longDelay","B",3,1,21.2122459197417,21.2122459197417,6.94659684039652,6.94659684039652,28.1588427601382,2,2,2,0,0,2,0,2,2,2,"1/3/2025 15:31:58","Female",6,"9/5/2018","College degree","High school diploma or equivalent","Kindergarten","Hispanic or latino","White","none","0","my child does not use a touchscreen device","No","Don’t use ","No","Yes, Portuguese "
"32","longDelay","B",4,1,10.8328764401376,10.8328764401376,47.1994328200817,47.1994328200817,58.0323092602193,7,7,2,3,3,7,3,10,10,4,"1/3/2025 15:31:58","Female",6,"9/5/2018","College degree","High school diploma or equivalent","Kindergarten","Hispanic or latino","White","none","0","my child does not use a touchscreen device","No","Don’t use ","No","Yes, Portuguese "
"32","noDelay","B",1,1,4.23335810098797,4.23335810098797,14.1852534208447,14.1852534208447,18.4186115218326,4,4,4,1,1,4,1,5,5,3,"1/3/2025 15:31:58","Female",6,"9/5/2018","College degree","High school diploma or equivalent","Kindergarten","Hispanic or latino","White","none","0","my child does not use a touchscreen device","No","Don’t use ","No","Yes, Portuguese "
"32","noDelay","B",2,1,6.1927150003612,6.1927150003612,5.74929616134614,5.74929616134614,11.9420111617073,2,2,2,0,0,2,0,2,2,2,"1/3/2025 15:31:58","Female",6,"9/5/2018","College degree","High school diploma or equivalent","Kindergarten","Hispanic or latino","White","none","0","my child does not use a touchscreen device","No","Don’t use ","No","Yes, Portuguese "
"32","noDelay","B",3,1,4.81507530063391,4.81507530063391,7.71044790185988,7.71044790185988,12.5255232024938,1,1,1,1,1,1,1,2,2,0,"1/3/2025 15:31:58","Female",6,"9/5/2018","College degree","High school diploma or equivalent","Kindergarten","Hispanic or latino","White","none","0","my child does not use a touchscreen device","No","Don’t use ","No","Yes, Portuguese "
"32","noDelay","B",4,1,10.9796962207183,10.9796962207183,51.7434587609023,51.7434587609023,62.7231549816206,5,5,1,5,5,5,5,10,10,0,"1/3/2025 15:31:58","Female",6,"9/5/2018","College degree","High school diploma or equivalent","Kindergarten","Hispanic or latino","White","none","0","my child does not use a touchscreen device","No","Don’t use ","No","Yes, Portuguese "
"33","longDelay","B",1,1,3.0586853204295,3.0586853204295,10.0735458601266,10.0735458601266,13.1322311805561,2,2,2,1,1,2,1,3,3,1,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"33","longDelay","B",2,1,5.77127062063664,5.77127062063664,10.4394566603005,10.4394566603005,16.2107272809371,2,2,2,0,0,2,0,2,2,2,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"33","longDelay","B",3,1,6.553172650747,6.553172650747,19.9846571600065,19.9846571600065,26.5378298107535,2,2,2,1,1,2,1,3,3,1,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"33","longDelay","B",4,1,5.65812369063497,5.65812369063497,25.0372072402388,25.0372072402388,30.6953309308738,5,5,2,5,5,5,5,10,10,0,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"33","noDelay","B",1,1,10.874967649579,10.874967649579,9.48370351083577,9.48370351083577,20.3586711604148,2,2,2,0,0,2,0,2,2,2,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"33","noDelay","B",2,1,6.97040145006031,6.97040145006031,5.80042278021574,5.80042278021574,12.770824230276,2,2,2,0,0,2,0,2,2,2,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"33","noDelay","B",3,1,6.5718599203974,6.5718599203974,13.5596233811229,13.5596233811229,20.1314833015203,2,2,2,0,0,2,0,2,2,2,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"33","noDelay","B",4,1,6.86866762023419,6.86866762023419,70.1520453207195,70.1520453207195,77.0207129409537,5,5,3,5,5,5,5,10,10,0,"1/3/2025 16:59:30","Female",5,"2/25/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","5-6 days","0-1 hour","playing games, watching videos","No","4","No","No"
"34","longDelay","D",1,1,5.62086201924831,5.62086201924831,12.3797567794099,12.3797567794099,18.0006187986583,2,2,2,0,0,2,0,2,2,2,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"34","longDelay","D",2,1,3.28648801986128,3.28648801986128,9.29502223897725,9.29502223897725,12.5815102588385,0,0,0,1,1,0,1,1,1,-1,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"34","longDelay","D",3,1,6.19692193996161,6.19692193996161,6.3064236799255,6.3064236799255,12.5033456198871,2,2,2,0,0,2,0,2,2,2,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"34","longDelay","D",4,1,4.9366018390283,4.9366018390283,41.9937732191756,41.9937732191756,46.9303750582039,6,6,3,4,4,6,4,10,10,2,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"34","noDelay","D",1,1,4.4578286986798,4.4578286986798,7.176329838112,7.176329838112,11.6341585367918,2,2,2,0,0,2,0,2,2,2,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"34","noDelay","D",2,1,3.75376680027694,3.75376680027694,3.94749343954027,3.94749343954027,7.7012602398172,2,2,2,0,0,2,0,2,2,2,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"34","noDelay","D",3,1,6.62123259995133,6.62123259995133,15.0713256392628,15.0713256392628,21.6925582392141,5,5,5,0,0,5,0,5,5,5,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"34","noDelay","D",4,1,6.00784362014383,6.00784362014383,25.917444399558,25.917444399558,31.9252880197018,3,3,0,7,7,3,7,10,10,-4,"1/3/2025 18:28:58","Female",5,"5/25/2019","Master's degree","Some college","Kindergarten","Not Hispanic or Latino","Asian, White","1-2 days","0-1 hour","playing games, reading books, watching videos","No","4","Yes, my daughter’s speech was delayed.","No"
"35","longDelay","B",1,1,2.63067227881402,2.63067227881402,7.12306699994951,7.12306699994951,9.75373927876353,2,2,2,0,0,2,0,2,2,2,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"35","longDelay","B",2,1,3.10860447958112,3.10860447958112,9.18098371941596,9.18098371941596,12.2895881989971,2,2,2,0,0,2,0,2,2,2,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"35","longDelay","B",3,1,2.97941823955625,2.97941823955625,4.57044658064842,4.57044658064842,7.54986482020468,1,1,1,0,0,1,0,1,1,1,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"35","longDelay","B",4,1,2.73475487995893,2.73475487995893,26.9768554000184,26.9768554000184,29.7116102799773,5,5,0,5,5,5,5,10,10,0,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"35","noDelay","B",1,1,2.47275269962847,2.47275269962847,7.89673906099051,7.89673906099051,10.369491760619,1,1,1,1,1,1,1,2,2,0,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"35","noDelay","B",2,1,4.33947683963925,4.33947683963925,5.48107448127121,5.48107448127121,9.82055132091045,1,1,1,0,0,1,0,1,1,1,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"35","noDelay","B",3,1,2.48938210029155,2.48938210029155,3.09297422040254,3.09297422040254,5.58235632069409,0,0,0,0,0,0,0,0,0,0,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"35","noDelay","B",4,1,4.99161989986897,4.99161989986897,24.7139227800071,24.7139227800071,29.7055426798761,7,7,2,3,3,7,3,10,10,4,"1/10/2025 12:56:59","Male",5,"3/19/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","Black or African American, White","none","0","my child does not use a touchscreen device","No","N/a","Speech delay","Portuguese"
"36","longDelay","D",1,1,6.83058874029666,6.83058874029666,6.88019855972379,6.88019855972379,13.7107873000205,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","longDelay","D",2,1,12.3512012194842,12.3512012194842,5.78142605908215,5.78142605908215,18.1326272785664,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","longDelay","D",3,1,5.28368572052568,5.28368572052568,8.37006727978587,8.37006727978587,13.6537530003116,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","longDelay","D",4,1,11.5000396408141,11.5000396408141,54.389729520306,54.389729520306,65.8897691611201,10,10,10,0,0,10,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","noDelay","D",1,1,7.48753228038549,7.48753228038549,11.07426035963,11.07426035963,18.5617926400155,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","noDelay","D",2,1,3.25644600018859,3.25644600018859,5.86570947989821,5.86570947989821,9.1221554800868,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","noDelay","D",3,1,4.30591669958085,4.30591669958085,18.0550198592246,18.0550198592246,22.3609365588054,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","noDelay","D",4,1,10.5132471192628,10.5132471192628,36.3921448187903,36.3921448187903,46.9053919380531,3,3,1,7,7,3,7,10,10,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","longDelay","B",1,1,7.64866018015891,7.64866018015891,6.991434619762,6.991434619762,14.6400947999209,3,3,3,0,0,3,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","longDelay","B",2,1,8.69146294053644,8.69146294053644,13.8329624198377,13.8329624198377,22.5244253603742,3,3,3,0,0,3,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","longDelay","B",3,1,9.93229563999921,9.93229563999921,15.3568055797368,15.3568055797368,25.289101219736,2,2,2,1,1,2,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","longDelay","B",4,1,7.15930247865617,7.15930247865617,15.9320222800598,15.9320222800598,23.0913247587159,8,8,4,2,2,8,2,10,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","noDelay","B",1,1,5.82999380026013,5.82999380026013,14.1180842192844,14.1180842192844,19.9480780195445,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","noDelay","B",2,1,4.72657634038478,4.72657634038478,8.3920722194016,8.3920722194016,13.1186485597864,1,1,1,0,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","noDelay","B",3,1,6.26885296031833,6.26885296031833,31.2285854192451,31.2285854192451,37.4974383795634,5,5,4,5,5,5,5,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","noDelay","B",4,1,4.90264113992453,4.90264113992453,34.6239441400394,34.6239441400394,39.5265852799639,4,4,1,6,6,4,6,10,10,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","longDelay","D",1,1,13.4741399893537,13.4741399893537,53.2909632604569,53.2909632604569,66.7651032498106,5,5,5,0,0,5,0,5,5,5,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"38","longDelay","D",2,1,19.0880160201341,19.0880160201341,28.0245641982183,28.0245641982183,47.1125802183524,3,3,3,0,0,3,0,3,3,3,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"38","longDelay","D",3,1,17.4134599901736,17.4134599901736,14.7979610580951,14.7979610580951,32.2114210482687,1,1,1,0,0,1,0,1,1,1,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"38","longDelay","D",4,1,12.3855918906629,12.3855918906629,79.8222217699513,79.8222217699513,92.2078136606142,7,7,4,3,3,7,3,10,10,4,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"38","noDelay","D",1,1,11.3204560801387,11.3204560801387,18.8338029384613,18.8338029384613,30.1542590186,3,3,3,0,0,3,0,3,3,3,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"38","noDelay","D",2,1,12.3742384491488,12.3742384491488,22.7998270373791,22.7998270373791,35.174065486528,2,2,2,0,0,2,0,2,2,2,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"38","noDelay","D",3,1,16.0402396498248,16.0402396498248,11.6610825089738,11.6610825089738,27.7013221587986,1,1,1,0,0,1,0,1,1,1,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"38","noDelay","D",4,1,5.11739725060761,5.11739725060761,36.7062158202752,36.7062158202752,41.8236130708829,7,7,3,3,3,7,3,10,10,4,"1/11/2025 11:00:29","Male",5,"1/31/2019","Vocational/other non-college certificate","College degree","Kindergarten","Prefer not to say","Prefer not to say","1-2 days","0-1 hour","watching videos","No","4","No","No"
"39","longDelay","B",1,1,8.96739596035331,8.96739596035331,12.7797237383202,12.7797237383202,21.7471196986735,3,3,3,0,0,3,0,3,3,3,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"39","longDelay","B",2,1,7.8153113592416,7.8153113592416,8.74536313954741,8.74536313954741,16.560674498789,3,3,3,0,0,3,0,3,3,3,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"39","longDelay","B",3,1,6.40793497953564,6.40793497953564,16.5698273181915,16.5698273181915,22.9777622977272,4,4,4,0,0,4,0,4,4,4,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"39","longDelay","B",4,1,7.91794405970722,7.91794405970722,35.7993460595608,35.7993460595608,43.717290119268,9,9,9,1,1,9,1,10,10,8,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"39","noDelay","B",1,1,13.3642798000947,13.3642798000947,20.3613573582843,20.3613573582843,33.725637158379,5,5,5,0,0,5,0,5,5,5,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"39","noDelay","B",2,1,9.52766282018274,9.52766282018274,31.0222786385566,31.0222786385566,40.5499414587393,6,6,5,1,1,6,1,7,7,5,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"39","noDelay","B",3,1,3.04559480026364,3.04559480026364,32.0537024186924,32.0537024186924,35.0992972189561,5,5,5,2,2,5,2,7,7,3,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"39","noDelay","B",4,1,4.6830730792135,4.6830730792135,35.1643614778295,35.1643614778295,39.847434557043,9,9,2,1,1,9,1,10,10,8,"1/11/2025 12:06:04","Female",5,"2/17/2019","Master's degree","College degree","Kindergarten","Not Hispanic or Latino","White","everyday","0-1 hour","watching videos","No","1","No","No"
"4","longDelay","D",1,1,6.47996356990188,6.47996356990188,8.85727967997082,8.85727967997082,15.3372432498727,2,2,2,0,0,2,0,2,2,2,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"4","longDelay","D",2,1,5.57990517001599,5.57990517001599,3.05352938978467,3.05352938978467,8.63343455980066,0,0,0,0,0,0,0,0,0,0,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"4","longDelay","D",3,1,4.52831756998785,4.52831756998785,10.7982466899557,10.7982466899557,15.3265642599436,2,2,2,0,0,2,0,2,2,2,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"4","longDelay","D",4,1,10.379431069945,10.379431069945,38.5861797998659,38.5861797998659,48.9656108698109,7,7,3,3,3,7,3,10,10,4,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"4","noDelay","D",1,1,4.62459084985312,4.62459084985312,16.1919163400307,16.1919163400307,20.8165071898839,1,1,1,0,0,1,0,1,1,1,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"4","noDelay","D",2,1,2.24188144004438,2.24188144004438,9.26791122974828,9.26791122974828,11.5097926697927,1,1,1,0,0,1,0,1,1,1,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"4","noDelay","D",3,1,6.65967265004292,6.65967265004292,5.3560200399952,5.3560200399952,12.0156926900381,1,1,1,0,0,1,0,1,1,1,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"4","noDelay","D",4,1,5.07588583999313,5.07588583999313,27.4321344600758,27.4321344600758,32.5080203000689,3,3,0,7,7,3,7,10,10,-4,"10/11/2024 15:39:49","Male",5,"10/17/2024","Master's degree","","Kindergarten","Not Hispanic or Latino","White","3-4 days","0-1 hour","playing games, watching videos","No","3","No","A tiny bit of Spanish"
"40","longDelay","D",1,1,4.82282729912549,4.82282729912549,10.9711867496371,10.9711867496371,15.7940140487626,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","longDelay","D",2,1,8.53443854954094,8.53443854954094,10.1667772997171,10.1667772997171,18.701215849258,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","longDelay","D",3,1,2.85458819940686,2.85458819940686,8.26539360079914,8.26539360079914,11.119981800206,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","longDelay","D",4,1,3.63824975024909,3.63824975024909,93.6576658003032,93.6576658003032,97.2959155505523,4,4,3,6,6,4,6,10,10,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","noDelay","D",1,1,3.45297024957836,3.45297024957836,6.41068420000374,6.41068420000374,9.8636544495821,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","noDelay","D",2,1,2.81510865036398,2.81510865036398,5.81336160004139,5.81336160004139,8.62847025040537,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","noDelay","D",3,1,3.06375849992037,3.06375849992037,4.25242425035685,4.25242425035685,7.31618275027722,2,2,2,0,0,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","noDelay","D",4,1,5.18297830037773,5.18297830037773,48.1812825994566,48.1812825994566,53.3642608998343,6,6,3,4,4,6,4,10,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","longDelay","B",1,1,4.84156913962215,4.84156913962215,5.26937980763614,5.26937980763614,10.1109489472583,0,0,0,1,1,0,1,1,1,-1,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
"41","longDelay","B",2,1,5.0087027400732,5.0087027400732,12.2984599182382,12.2984599182382,17.3071626583114,3,3,3,0,0,3,0,3,3,3,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
"41","longDelay","B",3,1,8.93335612956434,8.93335612956434,16.2178028281778,16.2178028281778,25.1511589577422,3,3,3,2,2,3,2,5,5,1,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
"41","longDelay","B",4,1,4.09036932885647,4.09036932885647,19.1544410791248,19.1544410791248,23.2448104079813,6,6,1,4,4,6,4,10,10,2,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
"41","noDelay","B",1,1,3.17598884832114,3.17598884832114,2.51307216938585,2.51307216938585,5.68906101770699,0,0,0,0,0,0,0,0,0,0,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
"41","noDelay","B",2,1,2.8690354404971,2.8690354404971,3.54477915819734,3.54477915819734,6.41381459869444,2,2,2,0,0,2,0,2,2,2,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
"41","noDelay","B",3,1,3.05468524061143,3.05468524061143,4.16480925865471,4.16480925865471,7.21949449926615,1,1,1,0,0,1,0,1,1,1,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
"41","noDelay","B",4,1,5.79832065012306,5.79832065012306,28.129262747243,28.129262747243,33.9275833973661,5,5,2,5,5,5,5,10,10,0,"1/11/2025 13:44:59","Male",6,"3/25/2018","Master's degree","Master's degree","First grade","Not Hispanic or Latino","White","none","0","my child does not use a touchscreen device","No","No use","No","No"
